Classification	Tweet	id
	Paid sick leave protects us from the coronavirus. https://t.co/f4hZGFMs1X	1234226402645377027
	According to WHO, coronavirus falls between the 1918 Spanish flu and whooping cough in terms of mortality rate:  https://t.co/3LIGmMrIbC	1235235781515636737
	My 5 yr old has had a fever for 4 days. Yesterday it was nearly 104. She’s coughing, sick, has been out of the country in the past 2 wks &amp; after sitting for 5hrs in the ER they refused to test her for #COVID19.   Trump’s response to a global pandemic = lie &amp; put Pence in charge. https://t.co/PVppvZzY9m	1236695422174969858
	@VP SEEK SOLUTION! US employers are not paying "Sick Leaves", most employees on daily-weekly pays without medical benefits! Many education &amp; private firms declared weeks off due to Coronavirus! So what will be Federal Govt's monetary support to these employees? AuthorWGA-Amazon	1237790497898409984
	@TheStonedGoat @BBCWorld And so far only 10% of those tested...have been positive.  So if only sick people are being tested...the vast majority are not sick with the coronavirus...	1239267489059495936
	Cruz said he feels fine and is not showing symptoms of the coronavirus. He said the interaction consisted of a brief conversation and handshake. https://t.co/RLVCV8J4nM	1236803636602298368
	@realDonaldTrump 40 people are dead from Coronavirus in my state. Not one fucking word of acknowledgement or comfort. A man who has to be reminded to say something nice to sick, dying, grieving and frightened people is not a man at all. He is a monster.	1239388528187850752
	The plague had ring around the rosie, so coronavirus also needs a children’s song. Allow me to propose the following:  Runny nose and fever Medical deceiver MAGA! MAGA! We all fall down!	1237503133472788480
	Who is getting sick? A look at coronavirus risk by age, gender, and more https://t.co/qw8G3U8Wjb	1235324244202074112
	Library staff members and their families cannot survive without pay. Multitudes of staff do not have the sick leave or PTO to cover them. My take - if you are are closing, reducing hours.... pay your staff. Figure it out. Period. #libraries #COVID19	1238863680781025280
	No need of mask to protect from #coronavirus  Should you wear a face mask to protect against coronavirus? - CBS News. Must listen 👇  https://t.co/fqS6Ai2WAm	1233263405831770122
	I just had trouble getting ANY kind of testing at @PiedmontHealth Henry Hospital with flu-like symptoms. I sat in the ER for EIGHT HOURS last night and STILL was NEVER seen! Here's my story! https://t.co/UWLHq0j1L6 https://t.co/AUntKD58xp	1238178969637265408
	House Democrats unveil coronavirus package to expand food stamps and sick pay https://t.co/Q2IhlIMPhb	1238060941574619136
	I'm sick and Bethany was like "you know those are all the symptoms for corona virus?"	1234487417756770305
	For every confirmed case of #Coronavirus, another 5-10 are undetected. You can only confirm cases if there is wide spread testing.    How many tests have been carried out in Nigeria? All Pharmacies should be made to report cases of cough and fever. Like have a hot line  @NCDCgov https://t.co/IoTtBJhb47	1239886308031565824
	Healthcare, USA. &gt; “I have a lot of medical debt I have to pay. They had to do a test on my stomach when I was sick. That one test cost me $3,000 and I’m still paying it because I can’t afford to pay everything back,” https://t.co/cHsRMAnK5P	1236954072659496961
	I'm sure you're all sick to death of hearing about #Coronavirus (as am I), but if you're needing to self-isolate I've written a blog on the things you can do whilst at home.  Please stay safe!😌 https://t.co/Tx8aBgQ1Nz	1239601963878187010
	60% Off!!!  Mentholatum No Mess Vaporizing Rub with easy-to-use Roll On Applicator  https://t.co/OBJ3KfREUx  #BwcDeals #Deals #dailydeals #CoronaVirus #COVIDー19 https://t.co/YCVM5CQu2d	1236160474158252032
	I am sick of people spreading the wrong information. Sanitizers with above 60% alcohol DO WORK! Contrary to False Posts, Sanitizer Helpful Against Coronavirus https://t.co/dHFayS7dtK via @factcheckdotorg	1239465458128035845
	This!!! No, not everyone will die or get sick.  But ~20% will need hospitalization. Our health care system can NOT handle this many people at once. #NotEnoughBeds or #hcw to care for those in need. Why can’t people just be inconvenienced for a few weeks? #COVID19 #LasVegas https://t.co/pBgZtRvPgC	1237276268460044288
	RTArianaGrande: please support h.r.6201 which has passed the house. this bill will provide people w necessary financial support in terms of paid sick leave / unemployment due to corona virus / isolation / prevention ! please contact your senate to support the passing of this…	1239283792092815369
	😷As Coronavirus Hits U.K., Health Workers Fear Getting Sick, and Going Broke😷	1237246022528598016
	@Cami_RV Cost will NOT be a barrier to coronavirus testing and treatment in New York City. If you have symptoms, call 311 or contact any NYC public hospital. We will get you the care you need, regardless of immigration status or ability to pay.	1236311522382622720
	The chairman of the American Conservative Union, Matt Schlapp, told Laura Ingraham on "The Ingraham Angle" Monday night that "nobody got sick" after a person diagnosed with the coronavirus attended the Conservative Political Action Conference https://t.co/WnlMaLBilS https://t.co/jaKilbKlvW	1237314445635915776
	The Coronavirus Outbreak: A Comprehensive Report on 2019-nCoV's Symptoms, its Detailed Prevention Josh Whang https://t.co/iRA4nR8518 ad #coronavirus #CoronavirusOutbreak #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #SARSCoV2 #china #wuhan #flu #CoronaOutbreak #COVID19	1235958361318977537
	White House advisers to give RZA policy options for coronavirus response, including paid sick leave	1237097877723320320
	@MSNBC @VP @latimes @lanewsnow I’ve been hearing reports that many, many people are coming into LA emergency rooms reporting #coronavirus symptoms and BEING TURNED AWAY WITHOUT BEING TESTED if they haven’t traveled or been in contact with a traveler- PLEASE INVESTIGATE! #CoronaAlert	1235852264725549056
	U get off a plane in #Haiti (One of those #ShitHoleCountries according to #Trump) and U get tested for the #coronavirus. But not here in America. Or even IF SICK in most hospitals. Do U need to know anything else about how bad the administration has bungled this situation?	1238909045173555200
	Who is getting sick? A look at coronavirus risk by age, gender, and more https://t.co/aLkalDrZbE	1237207049852858368
	@HumbleSoulGh @Phynk_Pattern Symptoms of corona	1236980944256581634
	With the coronavirus pandemic growing, it’s time to talk about how economic inequality keeps people from seeking treatment, denies basic healthcare, and ensures the sick and contagious have no choice but to go to work.  It’s not just inhumane, it’s deadly  https://t.co/YvgebI3gom	1233844660755410948
	Guessing this could get worse. Video ‘Did you cough at me?' https://t.co/ritY9d7wPu	1237134258256240640
	Compulsory corona virus caller tune..  #cough #irritating  #coronavirusindia  #COVID19india https://t.co/2ARlltNKyF	1237009118155534338
	Now I can't stop coughing because my out-of-shape lungs need water and everyone thinks I have #coronavirus   Attn Passengers! I am not sick I am just lazy!	1236395631545126921
	I’m sick &amp; I hate how people automatically think I have the coronavirus like no I don’t. Just went to the doctor.	1235258627197407232
	@TODAYshow @tomcostellonbc Why aren't they all screened instead of only those "exhibiting corona virus symptoms"? California seems to be a mismanaged state from top to bottom.	1235542669251641346
	@B52Malmet Oh he’s sick alright, the question is does he have COVID19?  I’m curious how it is that he doesn’t.  He’s been in contact with several ppl who tested positive.	1239564689555718145
	You can shed this virus for 14 days before symptoms appear. Please don’t risk the lives of others.  #StayHome #COVID19  https://t.co/2KMQvXG0Y3 https://t.co/dtssSJNTep	1239530217154248706
	What is Coronavirus? Symptoms &amp; Precaution | HealthXtreme https://t.co/qTztLqqfeN via @YouTube	1238347404794986496
	After of spending the weekend sleeping, I'm finally feeling better. Don't know whether this was a cold or the coronavirus, I am too strong to be sick.	1237194397772644352
	What are the symptoms of Coronavirus https://t.co/6DE026fJVm via @YouTube	1234936270700281857
	So. Hand sanitizer is anti-bacterial. It’s not gonna do shit to the coronaVIRUS. You actually need to wash your hands. With hot water. And soap. And don’t forget your ABCs. And cover your mouth when you cough and sneeze. You’ll be fine.  Good talk.	1235840128716656640
	@realDonaldTrump @NIH Where is the video footage of you asking a doctor whether the flu vaccine will work against the Coronavirus and he immediately says NO? Here it is: https://t.co/DijNlsk6KT	1234991293681397761
	The problem with the symptoms of corona virus is... We already have some of them everyday e'en without the virus. Fever. Headache. Fatigue. With the weather, traffic, and  Otrek, So how will you now know when the virus hits you?? What will be different?? #COVID19Nigeria	1233458280002936834
	Smokers reading about #coronavirus symptoms: https://t.co/V0Y8uSl80L	1239263180531982336
	@BeyeneOluma @WHOAFRO @WHO I’ve written a blog that explains a lot more about #coronavirus symptoms and where to get advice in #Uganda https://t.co/N0YOyyanme https://t.co/3ueDv7Y2Bs	1239421767841710081
